-2.0 -2.0 -2.0 0.00927299746718 0.00832140180895 0.00832140180895 0.0149826545765 -0.0546863891449
-2.0 -2.0 -1.5 0.0114902010608 0.0103701932062 0.00777764490465 0.01732216464 -0.0587472794549
-2.0 -2.0 -1.0 0.013701408232 0.0124280993151 0.00621404965757 0.0195141142067 -0.0622929915022
-2.0 -2.0 -0.5 0.015407939157 0.014025003366 0.0035062508415 0.0211281590169 -0.0647678178397
-2.0 -2.0 0.0 0.0160600636249 0.0146370442754 -0.0 0.0217294433605 -0.0656632738493
-2.0 -2.0 0.5 0.015407939157 0.014025003366 -0.0035062508415 0.0211281590169 -0.0647678178397
-2.0 -2.0 1.0 0.013701408232 0.0124280993151 -0.00621404965757 0.0195141142067 -0.0622929915022
-2.0 -2.0 1.5 0.0114902010608 0.0103701932062 -0.00777764490465 0.01732216464 -0.0587472794549
-2.0 -2.0 2.0 0.00927299746718 0.00832140180895 -0.00832140180895 0.0149826545765 -0.0546863891449
-2.0 -1.5 -2.0 0.0114902010608 0.00777764490465 0.0103701932062 0.01732216464 -0.0587472794549
-2.0 -1.5 -1.5 0.0148001738082 0.0100916058756 0.0100916058756 0.0205603055194 -0.0639092631653
-2.0 -1.5 -1.0 0.0183342322834 0.0125839103642 0.00838927357611 0.0237671787264 -0.0686006590828
-2.0 -1.5 -0.5 0.0212306061834 0.014640209619 0.004880069873 0.0262467037657 -0.0719925418059
-2.0 -1.5 0.0 0.0223781594346 0.0154578797173 -0.0 0.0271979422942 -0.0732460978799
-2.0 -1.5 0.5 0.0212306061834 0.014640209619 -0.004880069873 0.0262467037657 -0.0719925418059
-2.0 -1.5 1.0 0.0183342322834 0.0125839103642 -0.00838927357611 0.0237671787264 -0.0686006590828
-2.0 -1.5 1.5 0.0148001738082 0.0100916058756 -0.0100916058756 0.0205603055194 -0.0639092631653
-2.0 -1.5 2.0 0.0114902010608 0.00777764490465 -0.0103701932062 0.01732216464 -0.0587472794549
-2.0 -1.0 -2.0 0.013701408232 0.00621404965757 0.0124280993151 0.0195141142067 -0.0622929915022
-2.0 -1.0 -1.5 0.0183342322834 0.00838927357611 0.0125839103642 0.0237671787264 -0.0686006590828
-2.0 -1.0 -1.0 0.0236382061084 0.0109049754777 0.0109049754777 0.0282241345015 -0.0745711286312
-2.0 -1.0 -0.5 0.0282768838332 0.0131221697295 0.00656108486473 0.0318562604887 -0.0790541129509
-2.0 -1.0 0.0 0.0301910350539 0.0140408979273 -0.0 0.0332963273084 -0.080750685633
-2.0 -1.0 0.5 0.0282768838332 0.0131221697295 -0.00656108486473 0.0318562604887 -0.0790541129509
-2.0 -1.0 1.0 0.0236382061084 0.0109049754777 -0.0109049754777 0.0282241345015 -0.0745711286312
-2.0 -1.0 1.5 0.0183342322834 0.00838927357611 -0.0125839103642 0.0237671787264 -0.0686006590828
-2.0 -1.0 2.0 0.013701408232 0.00621404965757 -0.0124280993151 0.0195141142067 -0.0622929915022
-2.0 -0.5 -2.0 0.015407939157 0.0035062508415 0.014025003366 0.0211281590169 -0.0647678178397
-2.0 -0.5 -1.5 0.0212306061834 0.004880069873 0.014640209619 0.0262467037657 -0.0719925418059
-2.0 -0.5 -1.0 0.0282768838332 0.00656108486473 0.0131221697295 0.0318562604887 -0.0790541129509
